"Sector" "Source" "Month" "EmissCO2_MillMetricTons" "EnerCons_TrillBTU" "IPI" "MPI"
"3650" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2014-03-01 30.511 575.87 101.7435 100.2242
"3651" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2014-04-01 29.844 563.273 101.8273 100.2122
"3652" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2014-05-01 35.162 663.648 102.2392 100.5068
"3653" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2014-06-01 39.173 739.355 102.5774 100.8203
"3654" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2014-07-01 45.838 865.131 102.7954 101.2857
"3655" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2014-08-01 48.803 921.11 102.6322 100.7341
"3656" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2014-09-01 41.903 790.873 102.9417 100.7977
"3657" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2014-10-01 38.233 721.601 102.9611 100.7226
"3658" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2014-11-01 32.657 616.371 103.5978 101.4292
"3659" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2014-12-01 34.752 655.904 103.6151 101.2601
"3660" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2015-01-01 38.887 734.968 102.7923 100.6598
"3661" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2015-02-01 35.446 669.934 102.1366 99.9051
"3662" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2015-03-01 38.731 732.008 101.7869 100.2242
"3663" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2015-04-01 36.28 685.683 101.2255 100.2004
"3664" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2015-05-01 40.102 757.934 100.7675 100.2124
"3665" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2015-06-01 48.409 914.939 100.4588 99.8246
"3666" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2015-07-01 57.104 1079.268 101.0893 100.5337
"3667" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2015-08-01 56.068 1059.679 100.9165 100.2452
"3668" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2015-09-01 48.876 923.756 100.633 100.015
"3669" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2015-10-01 43.226 816.979 100.1563 99.861
"3670" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2015-11-01 40.015 756.281 99.4366 99.6074
"3671" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2015-12-01 42.003 793.854 98.9471 99.3454
"3672" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2016-01-01 42.27 798.904 99.4391 99.7457
"3673" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2016-02-01 37.667 711.902 98.9232 99.4054
"3674" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2016-03-01 40.653 768.335 98.1635 99.3351
"3675" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2016-04-01 39.231 741.475 98.4775 99.1995
"3676" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2016-05-01 43.89 829.515 98.2549 99.1249
"3677" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2016-06-01 52.949 1000.734 98.7315 99.3916
"3678" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2016-07-01 62.215 1175.865 98.8452 99.4263
"3679" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2016-08-01 62.833 1187.542 98.7427 99.0728
"3680" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2016-09-01 49.944 943.934 98.6552 99.2908
"3681" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2016-10-01 40.581 766.987 98.7237 99.4335
"3682" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2016-11-01 36.135 682.946 98.3443 99.3623
"3683" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2016-12-01 36.633 692.356 99.0406 99.4132
"3684" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2017-01-01 36.054 681.416 98.8158 99.6076
"3685" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2017-02-01 31.075 587.323 98.4356 99.5076
"3686" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2017-03-01 36.718 693.965 99.0492 99.1704
"3687" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2017-04-01 34.215 646.668 100.0416 100.3399
"3688" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2017-05-01 38.166 721.335 100.128 100.147
"3689" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2017-06-01 46.386 876.703 100.337 100.1764
"3690" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2017-07-01 59.004 1115.173 100.0865 99.7881
"3691" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2017-08-01 55.747 1053.616 99.6323 99.5608
"3692" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2017-09-01 46.821 884.925 99.7482 99.6241
"3693" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2017-10-01 42.115 795.975 100.9893 100.6954
"3694" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2017-11-01 36.355 687.113 101.2493 100.7956
"3695" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2017-12-01 42.855 809.962 101.4871 100.587
"3696" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2018-01-01 42.911 811.021 101.4852 100.2477
"3697" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2018-02-01 37.666 711.887 101.7319 101.1191
"3698" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2018-03-01 41.318 780.912 102.1943 101.0662
"3699" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2018-04-01 38.431 726.347 103.3551 101.8102
"3700" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2018-05-01 46.269 874.478 102.381 100.9597
"3701" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2018-06-01 51.968 982.192 103.2256 101.7171
"3702" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2018-07-01 66.77 1261.952 103.3561 101.7427
"3703" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2018-08-01 64.693 1222.694 104.0585 101.9949
"3704" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2018-09-01 56.177 1061.745 104.1038 102.0195
"3705" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2018-10-01 48.388 914.535 103.9297 101.551
"3706" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2018-11-01 41.613 786.495 104.0126 101.2909
"3707" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2018-12-01 41.588 786.013 104.0451 101.6681
"3708" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2019-01-01 46.389 876.758 103.3598 100.7387
"3709" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2019-02-01 42.618 805.486 102.8251 100.1944
"3710" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2019-03-01 44.463 840.346 102.8361 99.9879
"3711" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2019-04-01 40.429 764.103 102.2748 99.3169
"3712" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2019-05-01 45.683 863.403 102.4176 99.3884
"3713" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2019-06-01 54.103 1022.541 102.5425 99.818
"3714" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2019-07-01 68.548 1295.565 102.0057 99.0943
"3715" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2019-08-01 69.814 1319.478 102.7814 99.8016
"3716" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2019-09-01 59.023 1115.538 102.4601 99.0494
"3717" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2019-10-01 51.163 966.98 101.5878 98.1959
"3718" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2019-11-01 44.733 845.451 102.1494 99.0889
"3719" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2019-12-01 49.823 941.663 101.9421 99.1762
"3720" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2020-01-01 51.82 979.401 101.3372 98.8309
"3721" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2020-02-01 48.767 921.695 101.6718 99.0603
"3722" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2020-03-01 48.624 918.992 97.606 94.5462
"3723" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2020-04-01 42.443 802.169 84.6812 79.9564
"3724" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2020-05-01 45.671 863.19 86.0108 83.5072
"3725" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2020-06-01 56.808 1073.68 91.6745 90.0799
"3726" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2020-07-01 73.453 1388.267 95.0037 93.2606
"3727" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2020-08-01 69.642 1316.238 95.9294 94.5815
"3728" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2020-09-01 55.433 1047.684 95.8914 94.5228
"3729" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2020-10-01 51.751 978.086 96.5256 95.3386
"3730" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2020-11-01 42.139 796.43 96.9529 95.9419
"3731" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2020-12-01 48.32 913.244 98.2039 96.6674
"3732" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2021-01-01 47.185 891.794 98.8135 97.6118
"3733" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2021-02-01 42.852 809.911 95.5072 93.5661
"3734" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2021-03-01 40.498 765.421 98.1929 96.5339
"3735" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2021-04-01 41.538 785.068 98.3317 96.603
"3736" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2021-05-01 44.391 838.985 99.1867 97.7028
"3737" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2021-06-01 59.314 1121.026 99.6483 97.798
"3738" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2021-07-01 67.578 1277.23 100.0668 98.6215
"3739" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2021-08-01 68.883 1301.881 100.0412 98.2652
"3740" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2021-09-01 53.936 1019.397 98.9955 97.3096
"3741" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2021-10-01 51.228 968.204 100.3542 98.7064
"3742" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2021-11-01 47.395 895.775 101.2684 99.6303
"3743" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2021-12-01 47.983 906.871 101.1948 99.7196
"3744" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2022-01-01 51.786 978.76 101.2146 99.0901
"3745" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2022-02-01 43.858 828.914 101.8458 99.9974
"3746" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2022-03-01 42.356 800.53 102.6732 100.925
"3747" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2022-04-01 40.499 765.423 102.9024 100.9186
"3748" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2022-05-01 50.274 950.178 102.9659 100.7136
"3749" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2022-06-01 62.374 1178.87 102.8224 100.3815
"3750" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2022-07-01 76.584 1447.434 103.0505 100.5031
"3751" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2022-08-01 75.227 1421.795 103.1703 100.744
"3752" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2022-09-01 61.31 1158.753 103.5326 100.9433
"3753" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2022-10-01 51.572 974.704 103.4442 101.0181
"3754" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2022-11-01 49.184 929.574 103.1058 100.3051
"3755" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2022-12-01 54.13 1023.058 101.8266 98.441
"3756" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2023-01-01 52.505 992.339 102.7476 100.2508
"3757" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2023-02-01 47.212 892.313 102.8003 100.2323
"3758" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2023-03-01 51.017 964.231 102.8143 99.6408
"3759" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2023-04-01 46.955 887.442 103.2241 100.3856
"3760" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2023-05-01 53.818 1017.163 102.9809 100.2887
"3761" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2023-06-01 64.074 1210.999 102.3809 99.6499
"3762" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2023-07-01 80.272 1517.137 103.0722 99.9367
"3763" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2023-08-01 80.096 1513.823 103.0951 99.9923
"3764" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2023-09-01 65.222 1232.688 103.3081 100.1002
"3765" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2023-10-01 55.274 1044.687 102.5781 99.3166
"3766" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2023-11-01 52.442 991.156 102.8868 99.8694
"3767" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2023-12-01 55.533 1049.575 102.6309 99.8251
"3768" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2024-01-01 61.956 1170.964 101.483 98.4489
"3769" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2024-02-01 49.992 944.846 102.7267 99.8476
"3770" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2024-03-01 50.249 949.714 102.5186 100.0599
"3771" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2024-04-01 47.949 906.234 102.3568 99.3696
"3772" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2024-05-01 56.916 1075.717 102.9797 100.0424
"3773" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2024-06-01 67.784 1281.128 103.2534 99.9935
"3774" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2024-07-01 83.589 1579.825 102.5192 99.3588
"3775" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2024-08-01 81.371 1537.918 103.0196 99.927
"3776" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2024-09-01 66.923 1264.849 102.5954 99.6108
"3777" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2024-10-01 58.334 1102.514 102.2138 98.9959
"3778" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2024-11-01 54.065 1021.83 101.9503 99.1847
"3779" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2024-12-01 56.302 1064.116 103.0447 99.6434
"3780" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2025-01-01 61.469 1161.773 102.8805 99.1864
"3781" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2025-02-01 50.88 961.63 103.8705 100.2847
"3782" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2025-03-01 45.419 858.426 103.5408 100.8415
"3783" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2025-04-01 45.526 860.439 103.6224 100.4469
"3784" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2025-05-01 52.98 1001.326 103.657 100.6417
"3785" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2025-06-01 66.227 1251.697 104.2115 100.8921
"3786" "Electric Power" "Natural Gas Excluding Supplemental Gaseous Fuels" 2025-07-01 81.726 1544.631 103.8194 100.7999
"3787" "Electric Power" "Petroleum" 1973-01-01 26.351 349.393 43.9783 39.7213
"3788" "Electric Power" "Petroleum" 1973-02-01 22.177 294.145 44.6103 40.3523
"3789" "Electric Power" "Petroleum" 1973-03-01 20.198 267.926 44.6294 40.4256
"3790" "Electric Power" "Petroleum" 1973-04-01 17.074 225.482 44.568 40.3693
"3791" "Electric Power" "Petroleum" 1973-05-01 18.211 239.991 44.8608 40.6329
"3792" "Electric Power" "Petroleum" 1973-06-01 22.061 291.407 44.9186 40.646
"3793" "Electric Power" "Petroleum" 1973-07-01 24.323 321.944 45.085 40.8317
"3794" "Electric Power" "Petroleum" 1973-08-01 26.198 346.795 45.0221 40.7225
"3795" "Electric Power" "Petroleum" 1973-09-01 22.844 302.614 45.3801 41.0641
"3796" "Electric Power" "Petroleum" 1973-10-01 22.801 302.3 45.7462 41.4697
"3797" "Electric Power" "Petroleum" 1973-11-01 21.942 291.13 45.9548 41.7552
"3798" "Electric Power" "Petroleum" 1973-12-01 21.317 281.69 45.8252 41.7607
"3799" "Electric Power" "Petroleum" 1974-01-01 22.234 293.501 45.5207 41.409
"3800" "Electric Power" "Petroleum" 1974-02-01 19.296 254.99 45.3825 41.2364
"3801" "Electric Power" "Petroleum" 1974-03-01 18.832 248.633 45.3798 41.2111
"3802" "Electric Power" "Petroleum" 1974-04-01 17.025 225.278 45.247 41.0347
"3803" "Electric Power" "Petroleum" 1974-05-01 19.261 255.402 45.6083 41.3247
"3804" "Electric Power" "Petroleum" 1974-06-01 19.452 258.142 45.5216 41.3434
"3805" "Electric Power" "Petroleum" 1974-07-01 23.612 313.478 45.6136 41.3347
"3806" "Electric Power" "Petroleum" 1974-08-01 23.108 306.658 45.1303 40.9439
"3807" "Electric Power" "Petroleum" 1974-09-01 21.07 279.405 45.1377 41.001
"3808" "Electric Power" "Petroleum" 1974-10-01 21.795 285.654 44.995 40.7078
"3809" "Electric Power" "Petroleum" 1974-11-01 23.338 306.142 43.5148 39.4589
"3810" "Electric Power" "Petroleum" 1974-12-01 25.666 337.748 41.9503 37.6335
"3811" "Electric Power" "Petroleum" 1975-01-01 25.357 337.641 41.3689 36.8361
"3812" "Electric Power" "Petroleum" 1975-02-01 20.443 272.225 40.4252 35.8041
"3813" "Electric Power" "Petroleum" 1975-03-01 18.976 252.795 39.9804 35.3082
"3814" "Electric Power" "Petroleum" 1975-04-01 17.41 231.877 40.0572 35.3111
"3815" "Electric Power" "Petroleum" 1975-05-01 17.338 231.073 39.9402 35.2417
"3816" "Electric Power" "Petroleum" 1975-06-01 19.189 255.642 40.1927 35.5406
"3817" "Electric Power" "Petroleum" 1975-07-01 20.841 277.583 40.6115 36.0603
"3818" "Electric Power" "Petroleum" 1975-08-01 23.105 307.96 41.0114 36.4383
"3819" "Electric Power" "Petroleum" 1975-09-01 17.439 232.144 41.5422 37.0753
